economy,series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
MUS,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,776.644334137488,893.914952381185,1087.69816067884,1275.03582645064,1171.57608699789,1165.15841972823,1086.53502506849,1088.43640130411,1027.99397497052,1054.47483497012,1422.55655164592,1815.35140483779,2046.04799825634,2075.53816831518,2506.17931226708,2669.32770040611,2973.20697742439,2973.79782099643,3197.33102367957,3599.55520192961,3899.43519244996,3646.63062599001,3593.23408089547,3695.93490909434,3929.07549503364,3856.62522686864,4018.94889731864,4793.71817900161,5388.06578367365,5282.90602155635,5695.96932704928,6574.65433811493,8030.06300537304,7318.12640972422,8000.37643182154,9197.02697152061,9291.22761861899,9637.00265000958,10153.9382184867,9260.44730250635,9681.61856689674,10484.9083620411,11208.3438184474,11099.2402835688,
MUS,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4946.52868533487,5283.28831283655,5680.38253687619,6038.47240735511,6333.21708625366,6685.52067592381,7115.20616154104,7554.37132406533,8018.50388926911,8241.2206049233,9027.42552558895,9459.23214423899,9696.47890684673,10386.3468038924,11058.2433048513,11536.8766917696,12406.3264276393,13407.9774183705,14353.113062862,14902.3542066952,15698.5221543403,16653.2438040789,16963.5112414049,17866.3068173779,18488.0467911726,19229.8354887211,20701.2189720364,21415.1161096211,22749.1287827737,23882.3542676011,
MUS,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,1010.0,1220.0,1240.0,1280.0,1190.0,1070.0,1030.0,1060.0,1250.0,1620.0,2060.0,2220.0,2430.0,2620.0,2990.0,3120.0,3230.0,3470.0,3780.0,3900.0,3780.0,3660.0,3900.0,3970.0,3960.0,4410.0,5170.0,5600.0,5930.0,6490.0,7400.0,7800.0,8080.0,8400.0,9550.0,10520.0,10820.0,10700.0,10640.0,10980.0,12270.0,12900.0,
MUS,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4900.0,5290.0,5700.0,6040.0,6290.0,6650.0,7040.0,7520.0,7970.0,8210.0,9000.0,9490.0,9720.0,10330.0,11030.0,11520.0,12500.0,13780.0,14600.0,14990.0,15560.0,16340.0,17570.0,19240.0,19920.0,20860.0,22390.0,23540.0,25470.0,26840.0,
MUS,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52764893,53.78347778,52.89987946,52.44577026,54.3626976,48.18607712,44.88021851,41.81178284,35.28038406,37.88376999,44.14370728,41.1276741,44.44336319,41.80387115,45.07291031,41.67557526,44.11245728,42.90718079,43.14720917,,
MUS,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,0.6,,,,,0.2,,,
MUS,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,,,,,,0.1,,,,,0.0,,,
MUS,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,10.3,,,
MUS,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6,,,,,6.4,,,
MUS,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.32,,,,,13.62,,,
MUS,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21222.8123771253,22240.9726752238,23076.9999440221,23643.6293922839,24354.1961883792,25493.797233067,26549.5237454283,27741.6790182113,28005.0782251899,29913.3682664559,30529.5703152086,30492.2617578895,32160.9697286846,33424.2672543725,33840.2944479379,35124.0868648523,37027.3980593398,38027.3686315693,38938.4534270251,39956.3049958481,41693.644400049,42618.4820921024,42872.7512068945,43996.7674345237,44942.2930369684,46577.3258958283,47760.9332657347,49569.0036710858,50998.2591584376,
MUS,SP.DYN.LE00.IN,58.7452195121951,59.7483658536585,60.6269024390244,61.3576585365854,61.9349512195122,62.3582926829268,62.6387073170732,62.8153170731707,62.9316829268293,63.0201951219512,63.1180487804878,63.2533414634146,63.4399512195122,63.6855365853659,63.9999756097561,64.3905365853659,64.8556341463415,65.3724390243903,65.9133170731707,66.4557804878049,66.9653902439024,67.4073902439025,67.7653658536585,68.0376097560976,68.2303658536585,68.3706829268293,68.4993658536585,68.655512195122,68.8630243902439,69.1240243902439,69.4048780487805,69.9560975609756,70.0585365853659,70.1073170731707,70.1585365853659,70.3258536585366,70.3229268292683,70.4048780487805,70.6073170731707,70.9609756097561,71.6634146341463,71.7658536585366,71.9658536585366,72.1170731707317,72.2658536585366,72.4321951219512,72.4321951219512,72.5707317073171,72.5707317073171,72.8824390243903,72.9673170731707,73.2668292682927,73.8634146341464,74.0170731707317,74.1943902439024,74.3531707317073,74.3948780487805,74.5146341463415,74.4163414634146,74.2358536585366,
MWI,FI.RES.TOTL.CD,,,,,,25227000.0,21410000.0,22500000.0,22510000.0,21010000.0,29200000.0,31920015.2058195,36237163.0281279,66642983.9074407,81791077.9301277,61458203.2794107,26217493.8190651,88549586.8638367,76971900.1868811,76080407.0290971,75955673.877928,54157160.3376563,28526412.1376627,20298652.9895351,60557705.4273214,49146187.5764499,29621598.8248125,58045446.0489055,150839665.977402,105459905.510001,142103069.714402,157742197.573257,44227441.985669,61890325.7801309,47716452.4458808,114971822.039944,225277396.236479,145904846.708418,259135383.999933,250151586.790579,246503870.879229,206054632.902404,165874400.372774,127393412.936597,133673449.224175,165231252.485267,141932272.746069,227314279.617936,253908648.999834,163276594.709464,325348538.602841,217026444.13814,244599528.364783,428566508.155299,616100759.686287,678760478.271052,608344217.598916,770431046.225973,759614761.931253,824609844.266183,
MWI,NY.GDP.PCAP.CD,44.5238943299158,46.581647315026,47.6984336130766,48.5055023341488,48.2932015129298,55.498278104464,61.4076528823282,62.0199851051839,54.9163479339372,58.0094165344442,61.7655370220921,75.6637233588768,81.8914715275572,87.2275751588033,104.797204851568,113.880036831285,120.872668361759,141.010400159752,160.938738945292,174.186476325163,198.010933814276,193.014905524503,179.729959177697,181.537642798174,173.449698658548,155.655784008284,154.395311664904,145.322799488851,159.77466566626,175.219323094243,199.986342315353,229.527538999227,185.785886618115,213.240613073483,121.264127633342,141.954390617113,227.584770203676,259.450494129967,165.895393540989,163.614246758604,156.385718599912,150.148955764119,298.433384945159,267.399056501788,282.567084599486,289.555168920514,308.16347571141,332.259144361638,387.605975305468,438.212042916878,478.668589704525,534.951264721663,391.561832360636,348.430269640572,371.269749625713,380.597033140938,315.777326372575,356.717573153369,381.258987601084,411.552340423602,
MWI,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.182393182793,516.635615071333,485.332830371356,543.616791096111,496.560845943218,585.84874136228,628.831374556452,648.273913089802,662.554039289708,673.299472775329,680.734157388468,644.677948627615,649.993431204485,683.130031141783,721.412631469029,748.479713319204,785.732528515956,859.897922638696,917.058095271523,972.645637827372,1021.85898828884,1062.95445529782,1034.02007866319,1108.51365675894,1078.980573455,1018.93526246321,1025.01095743376,1037.54586753623,1067.92232994465,1106.61893517062,
MWI,NY.GNP.PCAP.CD,,,50.0,50.0,50.0,50.0,60.0,60.0,60.0,60.0,60.0,70.0,80.0,90.0,110.0,130.0,130.0,130.0,150.0,170.0,190.0,190.0,180.0,170.0,170.0,160.0,150.0,150.0,160.0,160.0,180.0,210.0,200.0,220.0,160.0,160.0,170.0,200.0,200.0,180.0,160.0,140.0,170.0,220.0,300.0,300.0,310.0,330.0,370.0,410.0,450.0,490.0,460.0,410.0,370.0,350.0,340.0,340.0,350.0,380.0,
MWI,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,510.0,480.0,540.0,480.0,570.0,620.0,640.0,650.0,660.0,670.0,640.0,640.0,670.0,710.0,740.0,780.0,860.0,910.0,960.0,1010.0,1050.0,1010.0,1080.0,1050.0,980.0,1020.0,1010.0,1040.0,1080.0,
MWI,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.6456337,39.52210236,36.35450745,35.3936348,21.06389999,24.47987747,19.21144485,13.49691772,22.39310837,17.97538948,22.00964165,21.6523304,15.88224602,18.02148628,22.73353958,28.64990234,28.04558182,30.6460228,28.87964821,,
MWI,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,,,,,,,72.5,,,,,,71.1,,,,,,69.2,,,,
MWI,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,30.7,,,,,,33.3,,,,,,28.7,,,,
MWI,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.3,,,,,,,52.4,,,,,,50.7,,,,,,51.5,,,,
MWI,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,0.84,,,,
MWI,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,,,,2.06,,,,
MWI,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.51997343956,1627.96189564189,1784.11389300322,1594.22164403697,1846.219070607,1954.88860227509,1989.51195547386,2019.35100884394,2031.08287432826,2012.79546278907,1873.91702586772,1866.54015332063,1929.34484172799,1985.60567649635,1998.29536416872,2034.35445291712,2166.0495238204,2264.91755385702,2387.5413393367,2475.37827733842,2515.65685816366,2479.7804493817,2522.01084367947,2581.46417140046,2571.03314405886,2551.66495783689,2570.9249212073,2570.06151307688,2599.60889791779,
MWI,SP.DYN.LE00.IN,36.672,36.934,37.183,37.421,37.655,37.899,38.174,38.494,38.866,39.289,39.756,40.254,40.762,41.262,41.744,42.206,42.649,43.082,43.504,43.912,44.296,44.646,44.954,45.216,45.432,45.606,45.746,45.86,45.957,46.038,46.096,46.121,46.108,46.055,45.969,45.846,45.677,45.479,45.285,45.136,45.09,45.204,45.517,46.052,46.823,47.844,49.118,50.595,52.206,53.888,55.564,57.161,58.629,59.931,61.042,61.953,62.681,63.279,63.798,64.263,
MYS,FI.RES.TOTL.CD,471000000.0,472000000.0,531546300.0,555268400.0,593424000.0,469857200.0,494285700.0,457018000.0,529201000.0,619980000.0,667456900.0,827084341.978892,1014857174.75829,1461558716.90599,1856664244.74273,1688955830.38929,2627815148.52637,3070865971.30345,3670453192.26701,5005509362.02125,5754999182.04393,5024212852.13357,4832354977.84825,4672616248.25914,4441615350.732,5677019191.56415,6942091429.28088,8572963845.63549,7490586591.65534,8733335043.236,10658831703.2052,11716563985.1807,18023989163.2062,28182868224.2061,26338865720.8837,24698750841.4396,27891908787.2574,21470190357.5206,26235700001.07,30930646965.9178,28650936563.5298,29845803173.9213,33761683387.9318,44309888490.9861,66393546884.2326,70458190074.6077,82876090883.1742,101994768944.723,92166457064.9209,96704054214.866,106528123469.784,133571684231.728,139730782665.941,134853702251.858,115958875075.857,95282342267.7486,94481267074.1533,102446599680.702,101452531755.37,103629721168.985,
MYS,NY.GDP.PCAP.CD,234.938753415302,225.933513017345,230.260461298934,279.717634033771,289.008759338139,310.327925803759,321.094127654184,317.424084086877,323.402486662985,347.372962504739,357.656799363809,383.671506396376,445.350157783169,661.02269101028,799.931844087895,764.56650431925,886.229972127925,1027.29299169321,1246.55773885714,1576.04927426969,1774.74145448811,1769.09965233453,1852.25699601331,2047.77111698224,2234.25749795714,2000.14790090684,1728.68534385348,1947.80871003652,2072.07829480022,2216.25044584351,2441.74199054895,2653.52674224908,3113.64633254193,3433.16331604191,3728.11197385963,4329.70736419882,4798.6131398692,4637.86501599615,3263.33385007244,3492.66935427227,4043.66205143391,3913.42872623909,4165.72610363859,4461.84768676805,4952.2129750437,5587.02564962339,6209.12450825631,7243.45598744703,8474.58682876228,7292.49444727908,9040.56625117172,10399.372753345,10817.4428742856,10970.1232849014,11319.0797572756,9955.24370828938,9817.73845699838,10259.1817806895,11377.4550023015,11414.2069765208,
MYS,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6818.40198226942,7517.49070991189,8159.29637911902,8951.92093827495,9739.1255739237,10648.7712931234,11627.6200275174,12373.314917708,11302.4602627785,11875.8086744049,12913.1721361343,12976.6736009464,13606.0510300398,14369.8282055107,15450.0454975901,16454.2179398062,17549.5982570637,18784.4822024926,19695.077039547,19193.1904776506,20508.7524452858,21704.7495756706,22985.8253788973,23478.031798325,24607.707458023,24801.8908900033,25546.0029730622,26661.1877010899,28228.9594497661,29619.6872725667,
MYS,NY.GNP.PCAP.CD,,,240.0,250.0,270.0,300.0,320.0,330.0,340.0,350.0,370.0,390.0,440.0,570.0,750.0,860.0,920.0,970.0,1130.0,1450.0,1790.0,1930.0,1860.0,1810.0,1950.0,1920.0,1860.0,1960.0,2140.0,2260.0,2400.0,2560.0,2880.0,3230.0,3600.0,4050.0,4500.0,4620.0,3640.0,3380.0,3460.0,3550.0,3790.0,4160.0,4740.0,5270.0,5840.0,6630.0,7510.0,7600.0,8260.0,9050.0,10180.0,10840.0,11140.0,10680.0,10150.0,9950.0,10650.0,11230.0,
MYS,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6530.0,7140.0,7730.0,8520.0,9270.0,10150.0,11090.0,11710.0,10690.0,11050.0,11870.0,12030.0,12720.0,13600.0,14650.0,15730.0,17040.0,18390.0,19110.0,18810.0,19860.0,21190.0,22140.0,22690.0,23790.0,24130.0,24840.0,25910.0,27350.0,28830.0,
MYS,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.40903091,50.25876617,50.90801239,51.70617676,50.71707535,48.6484375,53.58478928,52.70171356,52.82800674,55.28608704,52.7180748,52.8372879,53.45288467,53.74512482,54.47322083,53.3106041,51.23987198,51.8584671,51.18119812,,
MYS,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,2.1,,1.6,,,1.3,,,1.8,,0.4,,,,,,1.2,,,0.6,,0.6,,,0.1,,0.0,,0.0,,,,,
MYS,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.3,,0.2,,,0.1,,,0.2,,0.0,,,,,,0.2,,,0.1,,0.1,,,0.0,,0.0,,0.0,,,,,
MYS,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,5.6,,
MYS,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.88,,,,10.98,,,,,
MYS,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.76,,,,27.57,,,,,
MYS,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28954.933119214,30661.9759330765,32921.413523913,34802.0603194557,36995.31274955,39266.2674340463,40850.2348439584,36749.5624112649,37909.6486522793,39899.3907757481,39243.6416994042,40268.0479964258,41518.9641108095,43117.1895918854,44160.338547479,45469.1772027326,47158.3970086877,48684.0679406704,46721.0466366865,48805.5768232713,49050.557321894,49741.2104443629,49851.060561593,51458.6968845452,52977.8493208282,54633.1420052433,56655.818238598,57882.7480120501,59390.4836424064,
MYS,SP.DYN.LE00.IN,59.991,60.515,61.012,61.486,61.943,62.39,62.833,63.277,63.719,64.161,64.595,65.013,65.407,65.775,66.117,66.442,66.761,67.085,67.42,67.766,68.117,68.461,68.788,69.09,69.366,69.621,69.866,70.11,70.358,70.612,70.865,71.106,71.326,71.519,71.687,71.834,71.972,72.11,72.257,72.418,72.594,72.782,72.976,73.17,73.364,73.555,73.744,73.931,74.118,74.305,74.493,74.683,74.877,75.072,75.268,75.461,75.649,75.828,75.997,76.156,
NAM,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49717500.1031254,133694471.169385,202621731.256651,220986649.546325,193866390.030945,250531564.969129,260253246.031131,305489557.293461,259836317.576792,234251046.833656,323133447.622758,325217778.017771,345060355.267101,312104907.411467,449578847.200303,896022010.407354,1292933974.64599,2050927526.8344,1695691125.42722,1786689867.90836,1745866242.29235,1511161812.62397,1177200513.39186,1688180787.14781,1833673822.03675,2432221196.06343,2149916908.24883,2049238535.99938,
NAM,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,2289.906634306,2078.51990669515,1914.81469053482,2027.15281687963,1675.98991848247,1340.32832839214,1456.71608455865,1784.56962120792,1864.08172752842,1826.48029337664,1944.13762113919,2027.00811337946,2257.63239347207,2069.62499572726,2284.58081071167,2421.87049032266,2371.8846686715,2416.11979021482,2209.77214682477,2165.1132250315,2136.44024281489,1906.29260427331,1769.1759103703,2560.77403635788,3396.91193228709,3663.74718835998,3977.10667839851,4350.68681717572,4158.02948058774,4240.6865151956,5318.00693967195,5723.32549028316,5942.21860396431,5377.72731774609,5435.17195993204,4869.37837276379,4523.0912813127,5303.30917087143,5495.42892533452,4957.45822226408,
NAM,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3653.93829759996,3965.62110973446,4231.31988972231,4158.58764637834,4221.18796262978,4378.59219066477,4502.82695055624,4676.34910991463,4789.84159139456,4930.9619715751,5127.95303006341,5217.55193223218,5470.34147656085,5722.87894313265,6499.01502370937,6762.57080373106,7335.15369666162,7797.75445554139,8012.79967897618,7951.27751444951,8377.43465058103,8830.22364694658,9340.99014424308,9709.59162425978,10400.7696285891,10574.1478794526,10372.3249587538,10050.501278454,10173.9159602177,10063.6499589568,
NAM,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1980.0,1840.0,1670.0,1320.0,1340.0,1600.0,1690.0,1850.0,1990.0,2150.0,2300.0,2210.0,2270.0,2460.0,2510.0,2510.0,2370.0,2240.0,2260.0,2100.0,2010.0,2290.0,2890.0,3530.0,4030.0,4210.0,4310.0,4250.0,4500.0,5140.0,5680.0,5910.0,5760.0,5290.0,4700.0,4610.0,4900.0,5060.0,
NAM,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3720.0,4110.0,4280.0,4230.0,4280.0,4550.0,4590.0,4750.0,4900.0,4910.0,5270.0,5320.0,5670.0,6140.0,6710.0,6790.0,7420.0,7650.0,7880.0,7800.0,8060.0,8590.0,8970.0,9680.0,10340.0,10560.0,10170.0,9870.0,9860.0,9780.0,
NAM,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.53969955,51.14495087,52.25393677,52.57191467,48.15347672,43.95288086,40.53378296,43.44060135,41.62137985,38.21844101,40.99952316,41.629673,41.78018951,46.11830139,46.18602371,42.21051788,46.8969841,46.50363922,46.05905533,,
NAM,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.6,,,,,,23.5,,,,,,13.8,,,,,
NAM,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.6,,,,,,7.0,,,,,,4.8,,,,,
NAM,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.3,,,,,,,,,,37.7,,,,,,28.7,,,,,,17.4,,,,,
NAM,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NAM,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24450.6872497221,25455.1377440971,24336.224313069,24060.3916958762,25165.5890841935,26248.7744727869,27665.1631820357,27184.0085678944,26784.369537429,26403.4679481876,26093.0574962751,26763.8623790199,27283.5493735219,29924.2106726474,29798.2792636949,30822.0884802084,31434.644490879,31315.191360433,30715.181466846,31693.8348108456,31351.2098364604,31092.3903600293,31511.4996387475,32563.7980348559,34643.224132961,35209.6871140455,34039.0900536051,33296.5472994645,32055.1859826027,
NAM,SP.DYN.LE00.IN,46.483,47.231,47.957,48.656,49.325,49.958,50.554,51.116,51.65,52.163,52.669,53.184,53.714,54.262,54.82,55.369,55.882,56.338,56.731,57.067,57.374,57.69,58.049,58.464,58.933,59.451,60.007,60.556,61.044,61.42,61.608,61.531,61.165,60.516,59.609,58.479,57.179,55.806,54.462,53.231,52.192,51.399,50.862,50.589,50.6,50.931,51.609,52.593,53.817,55.207,56.665,58.085,59.387,60.513,61.425,62.119,62.625,63.021,63.373,63.708,
NCL,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,NY.GDP.PCAP.CD,,,,,,1763.47506683766,1756.21965306604,1865.66599868404,2165.90114607294,2529.89263977581,3203.71144556442,3446.95279391748,4031.01603874046,4220.19350048583,4865.65037488923,6163.38011948249,5957.54111677189,6158.94673921865,6152.78252887561,7561.19227612515,8443.10705181349,6817.83252877901,6208.78263416107,5540.23497276739,5249.0536002064,5534.631412905,7634.33440023159,9271.7354036501,12665.6632283397,13092.2647265506,14800.0286943521,15133.1622384558,16261.2969282208,16640.8023536798,16037.0252427091,18721.0564384262,18257.2150489301,16341.5873485558,15387.869583645,14611.8328032133,12579.5951055864,,,,,,,,,,,,,,,,,,,,
NCL,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,NY.GNP.PCAP.CD,,,,,,,,1830.0,2160.0,2520.0,3220.0,3420.0,3780.0,3990.0,5270.0,6400.0,6440.0,6580.0,6980.0,6900.0,7980.0,7940.0,7160.0,5920.0,5480.0,5510.0,6170.0,8070.0,13270.0,14530.0,14760.0,15200.0,16070.0,16340.0,16780.0,18220.0,18240.0,17810.0,15730.0,14810.0,14020.0,,,,,,,,,,,,,,,,,,,,
NCL,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NCL,SP.DYN.LE00.IN,58.6390243902439,59.0390243902439,59.4390243902439,59.8878048780488,60.3365853658537,60.7853658536585,61.2341463414634,61.6829268292683,62.1317073170732,62.5804878048781,63.0292682926829,63.4780487804878,63.9268292682927,64.3756097560976,64.8243902439024,65.2731707317073,65.7219512195122,66.1707317073171,66.3036585365854,66.4365853658537,66.569512195122,66.7024390243903,66.919512195122,68.5878048780488,68.0634146341464,68.7658536585366,69.0634146341463,69.4268292682927,69.4536585365854,69.0853658536585,70.4853658536585,70.3585365853659,71.6146341463415,71.6560975609756,70.6731707317073,72.009756097561,71.9975609756098,71.7390243902439,74.3756097560976,73.8756097560976,75.1634146341463,74.8317073170732,75.1024390243903,75.2707317073171,75.4707317073171,75.7219512195122,76.0756097560976,76.4780487804878,76.6804878048781,76.9804878048781,77.2804878048781,76.6317073170732,77.0780487804878,77.1780487804878,77.2365853658537,77.2804878048781,76.9317073170732,77.5390243902439,77.4341463414634,77.6341463414634,
NER,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NER,NY.GDP.PCAP.CD,132.652162430184,139.340163524689,148.189159916588,158.716279322984,153.259676703514,172.039722941032,174.355172667014,160.591675872632,150.381141766491,142.699119861665,144.085125814056,149.541912424304,155.776925132447,193.055055426061,203.566374704038,202.25706198205,199.531511599238,235.188852527906,313.899612992673,362.495963830921,418.854985976553,352.205863015919,318.058581549039,276.183011371366,217.469268406639,208.297015420394,267.471318224127,304.683202282421,302.096652143388,280.141191890691,437.590049509162,396.417183055964,395.275301195006,249.263535437129,211.386584711685,242.620422286477,244.813828868135,225.02196609544,250.657556772498,232.102319500968,197.341405940847,208.377042204222,228.23600221245,268.349871779643,286.490022161483,321.723826480034,336.281902726521,390.284613127292,478.502715829181,464.057940389322,476.869532167304,512.595604567196,529.744993983104,552.570094538902,564.597482419666,484.238632609296,498.10416388359,517.975030051999,572.427154260028,553.89505038138,
NER,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.772220505864,761.268319857353,768.41947678403,763.01314815299,767.093037599171,775.198576075242,763.142583629431,760.933214838357,816.745621035864,797.658339979475,777.079622322297,821.410931133261,843.94353570668,846.471729256578,840.656852222883,896.353154392796,942.319749838968,961.246814659944,1016.56186918297,1005.37398063875,1062.68991377422,1068.24541468003,1158.67019242448,1127.35090222929,1142.51834907894,1145.5116489769,1148.47296385919,1163.68325867675,1230.22176239888,1278.69815751027,
NER,NY.GNP.PCAP.CD,,,150.0,160.0,160.0,170.0,170.0,170.0,160.0,150.0,150.0,160.0,150.0,160.0,210.0,230.0,220.0,230.0,280.0,350.0,410.0,390.0,360.0,290.0,210.0,220.0,250.0,270.0,330.0,320.0,340.0,360.0,420.0,340.0,270.0,240.0,240.0,240.0,250.0,240.0,220.0,220.0,220.0,250.0,280.0,330.0,360.0,380.0,440.0,480.0,520.0,520.0,550.0,570.0,590.0,560.0,530.0,520.0,570.0,600.0,
